Id,Weekly_Sales
1_21_2012-11-30,8260.039916666665
1_21_2012-12-07,9003.797800000002
1_21_2012-12-14,9864.07685
1_21_2012-12-21,10608.32955
1_21_2012-12-28,9637.667966666668
1_21_2013-01-04,6883.848518235294
1_21_2013-01-11,7157.341229346402
1_21_2013-01-18,6941.567084901961
1_21_2013-01-25,6970.332859774435
1_21_2013-02-01,8312.289914901961
1_21_2013-02-08,8088.690116666665
1_21_2013-02-15,8226.158475000002
1_21_2013-02-22,8293.116891666668
1_21_2013-03-01,7757.513928619909
1_21_2013-03-08,7410.81675457265
1_21_2013-03-15,7778.552696781188
1_21_2013-03-22,8402.057068777165
1_21_2013-03-29,7866.806095286576
1_21_2013-04-05,7823.686329901959
1_21_2013-04-12,6952.21058611111
1_21_2013-04-19,7421.910279739138
1_21_2013-04-26,7383.846002608812
1_21_2013-05-03,6958.4867827730495
1_21_2013-05-10,6913.79067036759
1_21_2013-05-17,7363.869889683826
1_21_2013-05-24,7057.966870125001
1_21_2013-05-31,6779.217354856382
1_21_2013-06-07,6804.9283719152045
1_21_2013-06-14,6918.926052692982
1_21_2013-06-21,6857.052352692983
1_21_2013-06-28,6798.1285580263175
1_21_2013-07-05,7194.8403218596495
1_21_2013-07-12,6941.47485935965
1_21_2013-07-19,6970.836653581873
1_21_2013-07-26,6798.2600617406015
1_22_2012-11-02,7977.709330632186
1_22_2012-11-09,7793.649247298849
1_22_2012-11-16,8009.273078489325
1_22_2012-11-23,18260.14348333332
1_22_2012-11-30,9460.353992857144
1_22_2012-12-07,9556.145061666663
1_22_2012-12-14,10776.22594285714
1_22_2012-12-21,14241.388583333324
1_22_2012-12-28,10303.394250000001
1_22_2013-01-04,8917.54717619048
1_22_2013-01-11,7756.157426190478
1_22_2013-01-18,8067.680926190476
1_22_2013-01-25,6947.378642857142
1_22_2013-02-01,10455.562611666666
1_22_2013-02-08,11485.615383333336
1_22_2013-02-15,10760.466476190477
1_22_2013-02-22,9492.217142857146
1_22_2013-03-01,9506.74549285714
1_22_2013-03-08,9162.296207142856
1_22_2013-03-15,9092.74069071429
1_22_2013-03-22,8537.725261666665
1_22_2013-03-29,8310.150826190476
1_22_2013-04-05,7658.151349761904
1_22_2013-04-12,7080.691913253969
1_22_2013-04-19,6455.1941798622875
1_22_2013-04-26,7074.826541777919
1_22_2013-05-03,8801.270315796673
1_22_2013-05-10,9053.319136537417
1_22_2013-05-17,8954.742501385897
1_22_2013-05-24,8256.173840411253
1_22_2013-05-31,8313.534670104033
1_22_2013-06-07,8352.06856469697
1_22_2013-06-14,8579.033053030302
1_22_2013-06-21,8354.066566363636
1_22_2013-06-28,8278.140686363637
1_22_2013-07-05,8858.760217712845
1_22_2013-07-12,9036.101542712844
1_22_2013-07-19,9039.117931046176
1_22_2013-07-26,9251.589135533353
1_23_2012-11-02,22123.855772435887
1_23_2012-11-09,21550.193122435892
1_23_2012-11-16,22362.70318910256
1_23_2012-11-23,33552.14953910257
1_23_2012-11-30,32102.92495576923
1_23_2012-12-07,30492.403305769243
1_23_2012-12-14,31925.18543001165
1_23_2012-12-21,37041.17545000001
1_23_2012-12-28,21989.638366666666
1_23_2013-01-04,16943.03543
1_23_2013-01-11,16349.673879999998
1_23_2013-01-18,16330.780079999999
1_23_2013-01-25,15077.991172435895
1_23_2013-02-01,23655.27277243591
1_23_2013-02-08,23694.153405769233
1_23_2013-02-15,23683.525772435903
1_23_2013-02-22,22978.92652576924
1_23_2013-03-01,22389.258184583465
1_23_2013-03-08,20291.99537501408
1_23_2013-03-15,19882.900711388094
1_23_2013-03-22,24772.01463910257
1_23_2013-03-29,24151.916425189516
1_23_2013-04-05,24154.37000852285
1_23_2013-04-12,19136.358674474865
1_23_2013-04-19,19395.496448601036
1_23_2013-04-26,19304.190135443143
1_23_2013-05-03,23369.295776304574
1_23_2013-05-10,24510.46834
1_23_2013-05-17,26163.875745555557
1_23_2013-05-24,27421.144004622718
1_23_2013-05-31,27225.156412517455
1_23_2013-06-07,26363.122778273515
1_23_2013-06-14,28335.479328717956
1_23_2013-06-21,27336.3015260513
1_23_2013-06-28,27041.20678049574
1_23_2013-07-05,27095.116149829068
1_23_2013-07-12,24894.77243049574
1_23_2013-07-19,25331.919897162403
1_23_2013-07-26,24241.409910495728
1_24_2012-11-02,6950.733555263158
1_24_2012-11-09,6605.151471929826
1_24_2012-11-16,6955.3585552631575
1_24_2012-11-23,10840.477685263158
1_24_2012-11-30,8225.66406859649
1_24_2012-12-07,9413.179088596493
1_24_2012-12-14,11339.67500192983
1_24_2012-12-21,12194.595116666667
1_24_2012-12-28,5879.9293333333335
1_24_2013-01-04,4226.27366025641
1_24_2013-01-11,3925.1999602564106
1_24_2013-01-18,4308.083326923077
1_24_2013-01-25,4137.396260256411
1_24_2013-02-01,7310.598543589745
1_24_2013-02-08,7907.559366666666
1_24_2013-02-15,6786.928176923078
1_24_2013-02-22,6420.937743589743
1_24_2013-03-01,5997.950856923076
1_24_2013-03-08,4929.589126923075
1_24_2013-03-15,4778.039038827839
1_24_2013-03-22,5404.668384102564
1_24_2013-03-29,4949.216640256409
1_24_2013-04-05,4854.789010494505
1_24_2013-04-12,4465.084718150183
1_24_2013-04-19,4515.404173150184
1_24_2013-04-26,4396.969012161175
1_24_2013-05-03,4867.713884045934
1_24_2013-05-10,4834.006052777779
1_24_2013-05-17,5108.219045675972
1_24_2013-05-24,5507.088245675973
1_24_2013-05-31,5011.137599247399
1_24_2013-06-07,4955.443294009305
1_24_2013-06-14,5367.1797309140675
1_24_2013-06-21,5418.546095675972
1_24_2013-06-28,5162.564009961688
1_24_2013-07-05,6146.386202380952
1_24_2013-07-12,5896.074894444446
1_24_2013-07-19,6302.704498492061
1_24_2013-07-26,6593.358501825394
1_25_2012-11-02,10703.35908356164
1_25_2012-11-09,10369.57923356164
1_25_2012-11-16,10248.303850228313
1_25_2012-11-23,10751.144600228308
1_25_2012-11-30,10895.613533561644
1_25_2012-12-07,11635.81833356164
1_25_2012-12-14,11653.903116894975
1_25_2012-12-21,13581.530183333329
1_25_2012-12-28,8859.792683333331
1_25_2013-01-04,6861.753800228314
1_25_2013-01-11,6587.311993561643
1_25_2013-01-18,6542.27356022831
1_25_2013-01-25,6389.307760228312
1_25_2013-02-01,10214.803233561648
1_25_2013-02-08,9987.939066894984
1_25_2013-02-15,10286.626600228312
1_25_2013-02-22,10434.221500228312
1_25_2013-03-01,12262.674910228308
1_25_2013-03-08,12621.017248323551
1_25_2013-03-15,12506.476538323554
1_25_2013-03-22,13507.479900228318
1_25_2013-03-29,13062.710576894979
1_25_2013-04-05,12636.66216689498
1_25_2013-04-12,11419.082964990215
1_25_2013-04-19,11140.260039275929
1_25_2013-04-26,11097.249110704503
1_25_2013-05-03,11111.174766901355
1_25_2013-05-10,10787.354816705274
1_25_2013-05-17,11111.928681187072
1_25_2013-05-24,11580.487367657659
1_25_2013-05-31,11287.731924520403
1_25_2013-06-07,10690.254641509244
1_25_2013-06-14,10768.421864842578
1_25_2013-06-21,10877.435256509245
1_25_2013-06-28,10246.029156509245
1_25_2013-07-05,10768.758084770117
1_25_2013-07-12,9856.016006509244
1_25_2013-07-19,9968.539214842578
1_25_2013-07-26,9285.546970398133
1_26_2012-11-02,7998.586250000001
1_26_2012-11-09,8041.178316666666
1_26_2012-11-16,7878.610416666668
1_26_2012-11-23,9426.419816666668
1_26_2012-11-30,10106.313283333335
1_26_2012-12-07,8522.541683333337
1_26_2012-12-14,9632.170700000004
1_26_2012-12-21,10327.339283333336
1_26_2012-12-28,5797.429016666667
1_26_2013-01-04,4634.792766666667
1_26_2013-01-11,4638.563583333334
1_26_2013-01-18,4807.93795
1_26_2013-01-25,4778.828033333335
1_26_2013-02-01,7810.36251939394
1_26_2013-02-08,7869.734606060606
1_26_2013-02-15,7725.150277727275
1_26_2013-02-22,7768.671461060607
1_26_2013-03-01,7897.809456060609
1_26_2013-03-08,7751.7399927272745
1_26_2013-03-15,7929.567298282831
1_26_2013-03-22,7820.577232727273
1_26_2013-03-29,7799.633456060607
1_26_2013-04-05,7924.256089393941
1_26_2013-04-12,7515.971547727274
1_26_2013-04-19,7049.955704590018
1_26_2013-04-26,7375.951997727272
1_26_2013-05-03,7209.945892380953
1_26_2013-05-10,7479.603099047619
1_26_2013-05-17,7197.5045666666665
1_26_2013-05-24,6515.259183333331
1_26_2013-05-31,6584.179039999997
1_26_2013-06-07,6182.786519090908
1_26_2013-06-14,6079.6884590909085
1_26_2013-06-21,6039.762459090907
1_26_2013-06-28,6025.136135757573
1_26_2013-07-05,5948.9263
1_26_2013-07-12,5979.970259090906
1_26_2013-07-19,6136.785542857139
1_26_2013-07-26,6010.39511785714
1_27_2012-11-02,1926.1641272727284
1_27_2012-11-09,1816.0087106060607
1_27_2012-11-16,2144.019543939395
1_27_2012-11-23,2170.502593939395
1_27_2012-11-30,2348.6559439393955
1_27_2012-12-07,3219.0837666666685
1_27_2012-12-14,4156.180916666667
1_27_2012-12-21,4552.044950000001
1_27_2012-12-28,2744.377033333333
1_27_2013-01-04,1675.5927699999997
1_27_2013-01-11,1680.9064223809523
1_27_2013-01-18,1455.9062390476192
1_27_2013-01-25,1304.6578357142855
1_27_2013-02-01,1755.2950916666675
1_27_2013-02-08,1754.9008750000005
1_27_2013-02-15,2040.001091666666
1_27_2013-02-22,1812.065841666667
1_27_2013-03-01,1483.415662380952
1_27_2013-03-08,1393.9276523809522
1_27_2013-03-15,1392.4535790476182
1_27_2013-03-22,1398.5972833333333
1_27_2013-03-29,1400.6393523809522
1_27_2013-04-05,1266.3304352112225
1_27_2013-04-12,1092.648198544556
1_27_2013-04-19,1071.779847782651
1_27_2013-04-26,1174.00375283027
1_27_2013-05-03,1364.0093910441492
1_27_2013-05-10,1438.7848374646437
1_27_2013-05-17,1328.164496569996
1_27_2013-05-24,1320.9600049033295
1_27_2013-05-31,1302.5025199033296
1_27_2013-06-07,1259.5627105896037
1_27_2013-06-14,1280.3880396652341
1_27_2013-06-21,1263.5566329985675
1_27_2013-06-28,1242.9829596652341
1_27_2013-07-05,1289.6054813795201
1_27_2013-07-12,1278.89765537952
1_27_2013-07-19,1264.865397046187
1_27_2013-07-26,1258.9694370461868
1_28_2012-11-02,833.0328471428568
1_28_2012-11-09,776.3369947619047
1_28_2012-11-16,893.3031971428568
1_28_2012-11-23,789.210797142857
1_28_2012-11-30,864.8524638095234
1_28_2012-12-07,1006.2614280952382
1_28_2012-12-14,1337.566547142857
1_28_2012-12-21,1365.5038666666667
1_28_2012-12-28,1294.0415
1_28_2013-01-04,717.0848304761903
1_28_2013-01-11,649.7792221428567
1_28_2013-01-18,653.3192888095235
1_28_2013-01-25,648.7024983333332
1_28_2013-02-01,702.0558221428573
1_28_2013-02-08,731.6318054761906
1_28_2013-02-15,743.2313554761906
1_28_2013-02-22,717.2684054761905
1_28_2013-03-01,684.8714542857143
1_28_2013-03-08,651.0420447619049
1_28_2013-03-15,638.5530780952381
1_28_2013-03-22,607.1674114285715
1_28_2013-03-29,655.757294761905
1_28_2013-04-05,700.8041638095239
1_28_2013-04-12,594.9329160317461
1_28_2013-04-19,538.9498193650794
1_28_2013-04-26,616.2836693650794
1_28_2013-05-03,612.0618344444447
1_28_2013-05-10,653.7092233333334
1_28_2013-05-17,573.4305055555556
1_28_2013-05-24,465.6622222222223
1_28_2013-05-31,473.9620055555556
1_28_2013-06-07,472.7379888888889
1_28_2013-06-14,454.4901472222222
1_28_2013-06-21,440.6862138888889
1_28_2013-06-28,454.9753155555555
1_28_2013-07-05,422.03903055555566
1_28_2013-07-12,417.53213055555557
1_28_2013-07-19,431.68985722222214
1_28_2013-07-26,413.82955674603176
1_29_2012-11-02,4698.1317026289935
1_29_2012-11-09,4584.994056525096
1_29_2012-11-16,4980.8864374774785
1_29_2012-11-23,5266.8486774774765
1_29_2012-11-30,5099.764010810811
1_29_2012-12-07,5834.91874139689
1_29_2012-12-14,8019.509294144145
1_29_2012-12-21,9941.903249999998
1_29_2012-12-28,6774.009650000001
1_29_2013-01-04,4316.995194144143
1_29_2013-01-11,4143.141194144143
1_29_2013-01-18,4254.95396167661
1_29_2013-01-25,4056.7967926289916
1_29_2013-02-01,5788.707742628993
1_29_2013-02-08,6318.86196081081
1_29_2013-02-15,6196.893392628993
1_29_2013-02-22,5484.690489295659
1_29_2013-03-01,4992.380591676611
1_29_2013-03-08,4471.907962628993
1_29_2013-03-15,4611.817782628994
1_29_2013-03-22,4177.296758429858
1_29_2013-03-29,4244.878980128993
1_29_2013-04-05,4264.73517331081
1_29_2013-04-12,3999.6041052155733
1_29_2013-04-19,3866.7511999042176
1_29_2013-04-26,3929.8070953879874
1_29_2013-05-03,5531.889225814403
1_29_2013-05-10,5609.723797919666
1_29_2013-05-17,5661.250906080586
1_29_2013-05-24,5505.672486080585
1_29_2013-05-31,5284.488322747253
1_29_2013-06-07,5462.391652919665
1_29_2013-06-14,5547.584225
1_29_2013-06-21,5528.8360416666665
1_29_2013-06-28,5479.450088203461
1_29_2013-07-05,5768.914730128205
1_29_2013-07-12,5707.275713461538
1_29_2013-07-19,5631.571462509157
1_29_2013-07-26,5521.073746683353
1_30_2012-11-02,2549.6222275814275
1_30_2012-11-09,2538.469621171171
1_30_2012-11-16,2358.026621171171
1_30_2012-11-23,2491.2105909147604
1_30_2012-11-30,2365.957087837838
1_30_2012-12-07,2566.1796878378373
1_30_2012-12-14,2931.8250442480935
1_30_2012-12-21,3079.652373076923
1_30_2012-12-28,2548.825573076922
1_30_2013-01-04,2842.990737837837
1_30_2013-01-11,2795.7779745045036
1_30_2013-01-18,2847.133487837836
1_30_2013-01-25,2886.43369117117
1_30_2013-02-01,3451.65770021879
1_30_2013-02-08,3913.467123552124
1_30_2013-02-15,3599.72269021879
1_30_2013-02-22,3707.12596021879
1_30_2013-03-01,3545.84973021879
1_30_2013-03-08,3286.23972021879
1_30_2013-03-15,3354.618243552124
1_30_2013-03-22,3582.931896885458
1_30_2013-03-29,3539.1058602187904
1_30_2013-04-05,3412.7832278378373
1_30_2013-04-12,3084.0033411711706
1_30_2013-04-19,3060.3346245045045
1_30_2013-04-26,3094.2166411711714
1_30_2013-05-03,4978.102911169592
1_30_2013-05-10,4862.630123888889
1_30_2013-05-17,4992.6208238888885
1_30_2013-05-24,4892.1581305555555
1_30_2013-05-31,4897.38728616959
1_30_2013-06-07,4869.266462836258
1_30_2013-06-14,4958.710840555555
1_30_2013-06-21,4966.907740555555
1_30_2013-06-28,4854.476990555556
1_30_2013-07-05,4871.686011666666
1_30_2013-07-12,4796.441634999997
1_30_2013-07-19,4825.774984999998
1_30_2013-07-26,4852.311744999999
1_31_2012-11-02,2108.5592846846844
1_31_2012-11-09,1932.9980013513514
1_31_2012-11-16,1989.6289180180177
1_31_2012-11-23,1891.3573513513516
1_31_2012-11-30,1954.8121180180178
1_31_2012-12-07,2837.7189513513517
1_31_2012-12-14,3663.849184684684
1_31_2012-12-21,4141.19565
1_31_2012-12-28,2406.9267999999993
1_31_2013-01-04,1950.9223683870973
1_31_2013-01-11,1754.7157933870972
1_31_2013-01-18,1931.774190053764
1_31_2013-01-25,1640.5731067204304
1_31_2013-02-01,2064.885956720431
1_31_2013-02-08,2605.9884067204302
1_31_2013-02-15,2561.7152767204307
1_31_2013-02-22,2640.565343387097
1_31_2013-03-01,1903.39210672043
1_31_2013-03-08,1714.8187767204302
1_31_2013-03-15,1720.5765067204306
1_31_2013-03-22,1946.5463567204306
1_31_2013-03-29,1883.5348733870967
1_31_2013-04-05,1674.2325483870968
1_31_2013-04-12,1486.1974198156686
1_31_2013-04-19,1377.2210893394774
1_31_2013-04-26,1457.192408387097
1_31_2013-05-03,2046.4516968673224
1_31_2013-05-10,2027.473032689833
1_31_2013-05-17,2071.753816023166
1_31_2013-05-24,2106.085527437732
1_31_2013-05-31,2124.07116553297
1_31_2013-06-07,2241.9893493565
1_31_2013-06-14,2556.266507689833
1_31_2013-06-21,2235.2513993565003
1_31_2013-06-28,2297.103132689833
1_31_2013-07-05,2699.2894612612617
1_31_2013-07-12,3217.2851881520182
1_31_2013-07-19,3273.189594594594
1_31_2013-07-26,3753.984838152017
1_32_2012-11-02,7111.438795555554
1_32_2012-11-09,6273.171301547618
1_32_2012-11-16,7222.8611366666655
1_32_2012-11-23,9490.778036666667
1_32_2012-11-30,9487.645886666667
1_32_2012-12-07,10756.739049166668
1_32_2012-12-14,16317.918916666664
1_32_2012-12-21,19609.272000000004
1_32_2012-12-28,13114.175333333336
1_32_2013-01-04,9819.716999999999
1_32_2013-01-11,9495.785246666668
1_32_2013-01-18,6944.071375654521
1_32_2013-01-25,6411.342888236866
1_32_2013-02-01,8264.393489050475
1_32_2013-02-08,10968.731633333333
1_32_2013-02-15,12149.444835862065
1_32_2013-02-22,10415.696469195404
1_32_2013-03-01,9730.89115885642
1_32_2013-03-08,8584.520128271623
1_32_2013-03-15,6823.505936446567
1_32_2013-03-22,7356.567602250221
1_32_2013-03-29,8901.56185206807
1_32_2013-04-05,7444.342643554566
1_32_2013-04-12,6502.420459443203
1_32_2013-04-19,6811.148659443201
1_32_2013-04-26,6970.888199309422
1_32_2013-05-03,10177.474376076605
1_32_2013-05-10,10644.811508695648
1_32_2013-05-17,10034.08970869565
1_32_2013-05-24,9484.391402743271
1_32_2013-05-31,8824.058607108353
1_32_2013-06-07,8824.023608333333
1_32_2013-06-14,8127.937058333336
1_32_2013-06-21,8217.804788888892
1_32_2013-06-28,7718.518363131316
1_32_2013-07-05,8075.201769949495
1_32_2013-07-12,7799.809306060608
1_32_2013-07-19,7937.365747727275
1_32_2013-07-26,7186.804906313133
1_33_2012-11-02,6180.31244859596
1_33_2012-11-09,5916.9717380404045
1_33_2012-11-16,5749.64895288889
1_33_2012-11-23,10073.09716666666
1_33_2012-11-30,7224.310647333335
1_33_2012-12-07,8950.190236666669
1_33_2012-12-14,10908.41584666667
1_33_2012-12-21,12209.156000000008
1_33_2012-12-28,5990.252450000003
1_33_2013-01-04,3747.5023811111105
1_33_2013-01-11,3365.3245644444432
1_33_2013-01-18,3803.984849279279
1_33_2013-01-25,3328.4738326126126
1_33_2013-02-01,5684.433312687687
1_33_2013-02-08,6313.622891111113
1_33_2013-02-15,5962.747812057056
1_33_2013-02-22,5652.180178723723
1_33_2013-03-01,5422.411617540039
1_33_2013-03-08,5211.793285796932
1_33_2013-03-15,5401.143229206591
1_33_2013-03-22,5357.800356277411
1_33_2013-03-29,5176.278630166302
1_33_2013-04-05,5358.961859928207
1_33_2013-04-12,4522.826581662731
1_33_2013-04-19,4609.50151704343
1_33_2013-04-26,4427.9199781778825
1_33_2013-05-03,5579.59496712113
1_33_2013-05-10,5901.507290525076
1_33_2013-05-17,5798.62396193723
1_33_2013-05-24,5557.094877635466
1_33_2013-05-31,5509.636665057719
1_33_2013-06-07,5509.9404976875885
1_33_2013-06-14,5635.787940476189
1_33_2013-06-21,5541.114036683085
1_33_2013-06-28,5393.652016120314
1_33_2013-07-05,6038.304853349753
1_33_2013-07-12,6358.878981921182
1_33_2013-07-19,6794.72641873706
1_33_2013-07-26,6544.909231507622
1_34_2012-11-02,11010.912661605938
1_34_2012-11-09,11109.736569298246
1_34_2012-11-16,11285.495152631578
1_34_2012-11-23,14941.382055833332
1_34_2012-11-30,12701.280985964917
1_34_2012-12-07,14048.037294939271
1_34_2012-12-14,14006.364504939269
1_34_2012-12-21,14899.122729298246
1_34_2012-12-28,10929.10407763158
1_34_2013-01-04,9234.73655263158
1_34_2013-01-11,9152.958835964913
1_34_2013-01-18,8994.722969298247
1_34_2013-01-25,8941.94131929825
1_34_2013-02-01,12686.727843447905
1_34_2013-02-08,13057.731685964909
1_34_2013-02-15,13149.511652631578
1_34_2013-02-22,13766.380102631576
1_34_2013-03-01,13138.444087155387
1_34_2013-03-08,13547.039972869674
1_34_2013-03-15,13032.547826066955
1_34_2013-03-22,14728.727852631582
1_34_2013-03-29,14259.645185964911
1_34_2013-04-05,14406.59395263158
1_34_2013-04-12,13133.904941203007
1_34_2013-04-19,13825.209010114575
1_34_2013-04-26,13227.026638686
1_34_2013-05-03,16555.85338665985
1_34_2013-05-10,16151.434699516994
1_34_2013-05-17,16393.743382850324
1_34_2013-05-24,17264.108103875973
1_34_2013-05-31,17002.82970387597
1_34_2013-06-07,16319.87890387597
1_34_2013-06-14,16502.22188165375
1_34_2013-06-21,16164.859448320414
1_34_2013-06-28,15005.451244352158
1_34_2013-07-05,15722.167731653746
1_34_2013-07-12,14912.19045387597
1_34_2013-07-19,14890.950014987082
1_34_2013-07-26,13857.647272129941
1_35_2012-11-02,2119.6375826086955
1_35_2012-11-09,2028.287282608695
1_35_2012-11-16,2122.320115942028
1_35_2012-11-23,2176.4834159420284
1_35_2012-11-30,2368.8679492753618
1_35_2012-12-07,2232.841365942029
1_35_2012-12-14,2791.922549275361
1_35_2012-12-21,2820.5939492753614
1_35_2012-12-28,2123.8444492753615
1_35_2013-01-04,2007.9793492753627
1_35_2013-01-11,2002.4049659420298
1_35_2013-01-18,1968.0425326086956
1_35_2013-01-25,1955.545515942029
1_35_2013-02-01,2448.363232608696
1_35_2013-02-08,2415.9187659420295
1_35_2013-02-15,2361.6967826086966
1_35_2013-02-22,2378.3656492753635
1_35_2013-03-01,2365.9243326086953
1_35_2013-03-08,2323.227499275362
1_35_2013-03-15,2427.6631492753613
1_35_2013-03-22,2562.360849275362
1_35_2013-03-29,2386.5969326086947
1_35_2013-04-05,2517.8285326086957
1_35_2013-04-12,2434.339732608695
1_35_2013-04-19,2572.5877826086944
1_35_2013-04-26,2447.210082608695
1_35_2013-05-03,3740.9145541666676
1_35_2013-05-10,3618.1688041666685
1_35_2013-05-17,3658.3929875000017
1_35_2013-05-24,3851.5704875000015
1_35_2013-05-31,3800.8283875000006
1_35_2013-06-07,3621.202834166668
1_35_2013-06-14,3693.5727541666674
1_35_2013-06-21,3657.4520708333334
1_35_2013-06-28,3407.6228041666673
1_35_2013-07-05,3428.247902380953
1_35_2013-07-12,3181.8967857142866
1_35_2013-07-19,3080.7506166666662
1_35_2013-07-26,2868.3892766666672
1_36_2012-11-02,1648.7919904761902
1_36_2012-11-09,1418.7754321428574
1_36_2012-11-16,1496.2843904761903
1_36_2012-11-23,1646.1885404761904
1_36_2012-11-30,1659.9993238095237
1_36_2012-12-07,2526.74291904762
1_36_2012-12-14,2923.1851357142864
1_36_2012-12-21,3411.5470523809513
1_36_2012-12-28,2260.8151404761907
1_36_2013-01-04,1085.0352972294372
1_36_2013-01-11,1082.8938158008655
1_36_2013-01-18,966.7546538961036
